,State,County,Study ID,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Other Generator Notes,Recycling Includes Composting,Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Compost,Exports,Imports,Landfill,MRF,Other,Total Disposal,Total Recycling,WTE
4469,Pennsylvania,Lebanon,803.0,2017,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,85469.5,0.0,0.0
4470,Pennsylvania,Lebanon,803.0,2018,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,91689.3,0.0,0.0
4471,Pennsylvania,Lebanon,803.0,2019,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,96143.7,0.0,0.0
4472,Pennsylvania,Lebanon,803.0,2020,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,99017.6,0.0,0.0
4473,Pennsylvania,Lebanon,803.0,2021,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102041.7,0.0,0.0
4474,Pennsylvania,Lebanon,803.0,2022,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,98705.40000000001,0.0,0.0
4475,Pennsylvania,Lebanon,803.0,2023,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,99219.9,0.0,0.0
4476,Pennsylvania,Lebanon,803.0,2024,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,97633.0,0.0,0.0
4477,Pennsylvania,Lehigh,803.0,2000,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,277174.1,0.0,0.0
4478,Pennsylvania,Lehigh,803.0,2001,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,298698.6,0.0,0.0
4479,Pennsylvania,Lehigh,803.0,2002,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,282176.9,0.0,0.0
4480,Pennsylvania,Lehigh,803.0,2003,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,317372.7,0.0,0.0
4481,Pennsylvania,Lehigh,803.0,2004,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,310990.4,0.0,0.0
4482,Pennsylvania,Lehigh,803.0,2005,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,311716.69999999995,0.0,0.0
4483,Pennsylvania,Lehigh,803.0,2006,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,326824.5,0.0,0.0
4484,Pennsylvania,Lehigh,803.0,2007,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,308315.4,0.0,0.0
4485,Pennsylvania,Lehigh,803.0,2008,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,306887.80000000005,0.0,0.0
4486,Pennsylvania,Lehigh,803.0,2009,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,293030.69999999995,0.0,0.0
4487,Pennsylvania,Lehigh,803.0,2010,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,286734.9,0.0,0.0
4488,Pennsylvania,Lehigh,803.0,2011,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,288113.2,0.0,0.0
4489,Pennsylvania,Lehigh,803.0,2012,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,272605.1,0.0,0.0
4490,Pennsylvania,Lehigh,803.0,2013,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,260055.1,0.0,0.0
4491,Pennsylvania,Lehigh,803.0,2014,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,260049.00000000003,0.0,0.0
4492,Pennsylvania,Lehigh,803.0,2015,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,264854.80000000005,0.0,0.0
4493,Pennsylvania,Lehigh,803.0,2016,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,271973.8,0.0,0.0
4494,Pennsylvania,Lehigh,803.0,2017,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,273407.99999999994,0.0,0.0
4495,Pennsylvania,Lehigh,803.0,2018,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,291943.60000000003,0.0,0.0
4496,Pennsylvania,Lehigh,803.0,2019,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,283333.0,0.0,0.0
4497,Pennsylvania,Lehigh,803.0,2020,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,250300.30000000002,0.0,0.0
4498,Pennsylvania,Lehigh,803.0,2021,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,266361.89999999997,0.0,0.0
4499,Pennsylvania,Lehigh,803.0,2022,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,257216.80000000002,0.0,0.0
4500,Pennsylvania,Lehigh,803.0,2023,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,249750.90000000002,0.0,0.0
4501,Pennsylvania,Lehigh,803.0,2024,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,218920.99999999997,0.0,0.0
4502,Pennsylvania,Luzerne,803.0,2000,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,244030.09999999998,0.0,0.0
4503,Pennsylvania,Luzerne,803.0,2001,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,217384.9,0.0,0.0
4504,Pennsylvania,Luzerne,803.0,2002,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,219490.1,0.0,0.0
4505,Pennsylvania,Luzerne,803.0,2003,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,242067.7,0.0,0.0
4506,Pennsylvania,Luzerne,803.0,2004,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,257787.69999999998,0.0,0.0
4507,Pennsylvania,Luzerne,803.0,2005,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,261509.6,0.0,0.0
4508,Pennsylvania,Luzerne,803.0,2006,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,260810.8,0.0,0.0
4509,Pennsylvania,Luzerne,803.0,2007,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,276952.7,0.0,0.0
4510,Pennsylvania,Luzerne,803.0,2008,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,264683.30000000005,0.0,0.0
4511,Pennsylvania,Luzerne,803.0,2009,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,252234.8,0.0,0.0
4512,Pennsylvania,Luzerne,803.0,2010,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,246472.19999999998,0.0,0.0
4513,Pennsylvania,Luzerne,803.0,2011,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,231556.99999999997,0.0,0.0
4514,Pennsylvania,Luzerne,803.0,2012,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,222438.6,0.0,0.0
4515,Pennsylvania,Luzerne,803.0,2013,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,206039.69999999998,0.0,0.0
4516,Pennsylvania,Luzerne,803.0,2014,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209014.69999999998,0.0,0.0
4517,Pennsylvania,Luzerne,803.0,2015,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,204564.2,0.0,0.0
4518,Pennsylvania,Luzerne,803.0,2016,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,195286.0,0.0,0.0
4519,Pennsylvania,Luzerne,803.0,2017,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209636.40000000002,0.0,0.0
4520,Pennsylvania,Luzerne,803.0,2018,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,233179.0,0.0,0.0
4521,Pennsylvania,Luzerne,803.0,2019,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,255590.5,0.0,0.0
4522,Pennsylvania,Luzerne,803.0,2020,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,229886.4,0.0,0.0
4523,Pennsylvania,Luzerne,803.0,2021,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,248088.59999999998,0.0,0.0
4524,Pennsylvania,Luzerne,803.0,2022,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,261463.10000000003,0.0,0.0
4525,Pennsylvania,Luzerne,803.0,2023,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,261317.19999999995,0.0,0.0
4526,Pennsylvania,Luzerne,803.0,2024,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,264323.89999999997,0.0,0.0
4527,Pennsylvania,Lycoming,803.0,2000,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,81631.5,0.0,0.0
4528,Pennsylvania,Lycoming,803.0,2001,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,87054.19999999998,0.0,0.0
4529,Pennsylvania,Lycoming,803.0,2002,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86266.8,0.0,0.0
4530,Pennsylvania,Lycoming,803.0,2003,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,88868.0,0.0,0.0
4531,Pennsylvania,Lycoming,803.0,2004,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,89695.40000000001,0.0,0.0
4532,Pennsylvania,Lycoming,803.0,2005,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,84206.5,0.0,0.0
4533,Pennsylvania,Lycoming,803.0,2006,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,84827.6,0.0,0.0
4534,Pennsylvania,Lycoming,803.0,2007,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,80144.20000000001,0.0,0.0
4535,Pennsylvania,Lycoming,803.0,2008,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,77280.3,0.0,0.0
4536,Pennsylvania,Lycoming,803.0,2009,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,77406.79999999999,0.0,0.0
4537,Pennsylvania,Lycoming,803.0,2010,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73342.99999999999,0.0,0.0
4538,Pennsylvania,Lycoming,803.0,2011,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,85314.5,0.0,0.0
4539,Pennsylvania,Lycoming,803.0,2012,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,83594.0,0.0,0.0
4540,Pennsylvania,Lycoming,803.0,2013,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,77123.70000000001,0.0,0.0
4541,Pennsylvania,Lycoming,803.0,2014,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,75565.6,0.0,0.0
4542,Pennsylvania,Lycoming,803.0,2015,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73679.5,0.0,0.0
4543,Pennsylvania,Lycoming,803.0,2016,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,71187.40000000001,0.0,0.0
4544,Pennsylvania,Lycoming,803.0,2017,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,75338.6,0.0,0.0
4545,Pennsylvania,Lycoming,803.0,2018,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,77486.0,0.0,0.0
4546,Pennsylvania,Lycoming,803.0,2019,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76574.8,0.0,0.0
4547,Pennsylvania,Lycoming,803.0,2020,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76086.79999999999,0.0,0.0
4548,Pennsylvania,Lycoming,803.0,2021,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,79432.49999999999,0.0,0.0
4549,Pennsylvania,Lycoming,803.0,2022,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,78069.2,0.0,0.0
4550,Pennsylvania,Lycoming,803.0,2023,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,78559.6,0.0,0.0
4551,Pennsylvania,Lycoming,803.0,2024,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,78854.2,0.0,0.0
4552,Pennsylvania,Mckean,803.0,2000,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27805.0,0.0,0.0
4553,Pennsylvania,Mckean,803.0,2001,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36437.5,0.0,0.0
4554,Pennsylvania,Mckean,803.0,2002,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30026.5,0.0,0.0
4555,Pennsylvania,Mckean,803.0,2003,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26912.0,0.0,0.0
4556,Pennsylvania,Mckean,803.0,2004,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27876.1,0.0,0.0
4557,Pennsylvania,Mckean,803.0,2005,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27424.399999999998,0.0,0.0
4558,Pennsylvania,Mckean,803.0,2006,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23625.800000000003,0.0,0.0
4559,Pennsylvania,Mckean,803.0,2007,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23630.2,0.0,0.0
4560,Pennsylvania,Mckean,803.0,2008,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17699.9,0.0,0.0
4561,Pennsylvania,Mckean,803.0,2009,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19366.1,0.0,0.0
4562,Pennsylvania,Mckean,803.0,2010,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20013.7,0.0,0.0
4563,Pennsylvania,Mckean,803.0,2011,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19083.8,0.0,0.0
4564,Pennsylvania,Mckean,803.0,2012,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18660.5,0.0,0.0
4565,Pennsylvania,Mckean,803.0,2013,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17424.6,0.0,0.0
4566,Pennsylvania,Mckean,803.0,2014,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16147.8,0.0,0.0
4567,Pennsylvania,Mckean,803.0,2015,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16500.7,0.0,0.0
4568,Pennsylvania,Mckean,803.0,2016,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15066.5,0.0,0.0
4569,Pennsylvania,Mckean,803.0,2017,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16020.199999999999,0.0,0.0
4570,Pennsylvania,Mckean,803.0,2018,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15921.199999999999,0.0,0.0
4571,Pennsylvania,Mckean,803.0,2019,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17092.7,0.0,0.0
4572,Pennsylvania,Mckean,803.0,2020,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17787.4,0.0,0.0
4573,Pennsylvania,Mckean,803.0,2021,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18692.0,0.0,0.0
4574,Pennsylvania,Mckean,803.0,2022,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17815.5,0.0,0.0
4575,Pennsylvania,Mckean,803.0,2023,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17479.600000000002,0.0,0.0
4576,Pennsylvania,Mckean,803.0,2024,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17487.600000000002,0.0,0.0
4577,Pennsylvania,Mercer,803.0,2000,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39767.6,0.0,0.0
4578,Pennsylvania,Mercer,803.0,2001,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20832.699999999997,0.0,0.0
4579,Pennsylvania,Mercer,803.0,2002,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61434.6,0.0,0.0
4580,Pennsylvania,Mercer,803.0,2003,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,69447.5,0.0,0.0
4581,Pennsylvania,Mercer,803.0,2004,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,75093.0,0.0,0.0
4582,Pennsylvania,Mercer,803.0,2005,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,72051.5,0.0,0.0
4583,Pennsylvania,Mercer,803.0,2006,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73248.4,0.0,0.0
4584,Pennsylvania,Mercer,803.0,2007,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,69873.7,0.0,0.0
4585,Pennsylvania,Mercer,803.0,2008,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,101311.3,0.0,0.0
4586,Pennsylvania,Mercer,803.0,2009,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,121231.20000000001,0.0,0.0
4587,Pennsylvania,Mercer,803.0,2010,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,130437.1,0.0,0.0
4588,Pennsylvania,Mercer,803.0,2011,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,146485.9,0.0,0.0
4589,Pennsylvania,Mercer,803.0,2012,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,151063.6,0.0,0.0
4590,Pennsylvania,Mercer,803.0,2013,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,141053.2,0.0,0.0
4591,Pennsylvania,Mercer,803.0,2014,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,135217.90000000002,0.0,0.0
4592,Pennsylvania,Mercer,803.0,2015,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,132398.9,0.0,0.0
4593,Pennsylvania,Mercer,803.0,2016,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,145120.6,0.0,0.0
4594,Pennsylvania,Mercer,803.0,2017,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,136071.8,0.0,0.0
4595,Pennsylvania,Mercer,803.0,2018,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,132022.1,0.0,0.0
4596,Pennsylvania,Mercer,803.0,2019,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,135654.0,0.0,0.0
4597,Pennsylvania,Mercer,803.0,2020,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,134537.9,0.0,0.0
4598,Pennsylvania,Mercer,803.0,2021,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,141149.5,0.0,0.0
4599,Pennsylvania,Mercer,803.0,2022,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,140746.2,0.0,0.0
4600,Pennsylvania,Mercer,803.0,2023,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,146187.8,0.0,0.0
4601,Pennsylvania,Mercer,803.0,2024,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,143063.3,0.0,0.0
4602,Pennsylvania,Mifflin,803.0,2000,Unspecified,"Landfill, WTE",1.0,nan,U,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25436.1,0.0,0.0
